Passenger_ID,Gender,Customer_Type,Age,Travel_Type,Travel_Class,Flight_Distance,Inflight_WiFi,Dep_Arr_Time_Convenient,Online_Booking,Gate_Location,Food_Drink,Online_Boarding,Seat_Comfort,Inflight_Entertainment,Onboard_Service,Leg_Room,Baggage_Handling,CheckIn_Service,Inflight_Service,Cleanliness,Departure_Delay_Minutes,Arrival_Delay_Minutes,Overall_Satisfaction,Departure_Delay,Arrival_Delay,Avg_Sat_Score,Customer_Sat
90093,Female,Disloyal ,62,Business ,Eco,983,3,3,3,4,3,3,3,3,3,3,4,1,3,3,5,0,neutral or dissatisfied,Yes,No,3.00,Neutral
13604,Female,Disloyal ,29,Business ,Eco Plus,214,2,2,2,3,3,2,5,3,1,4,4,2,3,3,0,0,neutral or dissatisfied,No,No,2.79,Neutral
103430,Male,Loyal ,30,Personal ,Eco,237,1,4,1,1,2,1,2,2,4,5,4,3,5,2,7,2,neutral or dissatisfied,Yes,Yes,2.64,Neutral
16692,Male,Loyal ,71,Business ,Eco,200,5,3,5,3,5,5,5,5,1,5,2,3,5,5,0,0,satisfied,No,No,4.07,Satisfied
107098,Male,Loyal ,11,Personal ,Eco,745,3,5,3,1,4,3,4,4,5,4,5,4,5,4,15,11,neutral or dissatisfied,Yes,Yes,3.86,Neutral
4314,Female,Loyal ,61,Business ,Eco,184,2,4,4,4,1,4,4,2,2,2,2,3,2,1,0,26,neutral or dissatisfied,No,Yes,2.64,Neutral
2983,Male,Loyal ,46,Personal ,Eco,462,4,4,4,3,3,4,3,3,3,2,4,3,5,3,0,0,neutral or dissatisfied,No,No,3.43,Neutral
107801,Female,Disloyal ,40,Business ,Business,349,2,2,2,1,5,2,5,5,5,4,5,3,4,5,15,7,neutral or dissatisfied,Yes,Yes,3.57,Neutral
112007,Female,Disloyal ,65,Business ,Eco Plus,133,2,2,2,3,4,2,5,4,3,4,3,2,3,4,14,15,neutral or dissatisfied,Yes,Yes,3.07,Neutral
18736,Female,Loyal ,32,Business ,Eco,1167,4,2,2,2,4,4,4,5,3,2,1,4,1,4,136,150,satisfied,Yes,Yes,3.00,Neutral
67045,Female,Loyal ,35,Business ,Business,1121,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0,satisfied,No,No,3.36,Neutral
107311,Male,Loyal ,13,Personal ,Eco,283,2,1,2,3,3,2,5,3,1,5,4,4,4,3,52,37,neutral or dissatisfied,Yes,Yes,3.00,Neutral
107521,Female,Loyal ,56,Personal ,Eco,838,2,5,2,2,5,5,5,2,2,2,2,3,2,4,30,23,neutral or dissatisfied,Yes,Yes,3.07,Neutral
126031,Male,Loyal ,37,Business ,Business,600,2,2,2,2,2,5,5,5,5,5,5,5,5,3,48,40,satisfied,Yes,Yes,3.79,Neutral
92963,Female,Disloyal ,19,Business ,Eco,711,2,2,2,4,5,2,5,5,2,2,4,4,4,5,30,34,neutral or dissatisfied,Yes,Yes,3.43,Neutral
97426,Female,Loyal ,62,Personal ,Eco,570,2,2,1,3,2,2,3,4,4,1,4,2,4,4,0,0,neutral or dissatisfied,No,No,2.71,Neutral
104148,Male,Loyal ,41,Business ,Business,3312,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,1,satisfied,Yes,Yes,4.14,Satisfied
38683,Male,Loyal ,22,Business ,Eco Plus,2611,4,4,4,4,4,4,5,4,5,4,4,4,3,4,0,0,satisfied,No,No,4.07,Satisfied
112898,Male,Disloyal ,35,Business ,Business,1129,2,2,2,2,2,2,2,2,4,1,3,3,3,2,23,16,neutral or dissatisfied,Yes,Yes,2.29,Neutral
115969,Female,Loyal ,64,Personal ,Eco,373,4,0,4,2,4,4,4,1,1,4,1,3,1,5,0,0,neutral or dissatisfied,No,No,2.71,Neutral
17054,Male,Loyal ,37,Business ,Business,3346,3,3,5,3,4,5,2,5,5,5,5,1,5,4,0,0,satisfied,No,No,3.93,Neutral
84996,Male,Disloyal ,29,Business ,Business,1590,4,4,4,5,4,4,3,4,4,4,4,5,4,4,36,23,satisfied,Yes,Yes,4.07,Satisfied
70086,Female,Disloyal ,23,Business ,Business,460,4,2,4,4,4,1,1,4,4,5,4,1,5,1,381,374,satisfied,Yes,Yes,3.14,Neutral
127427,Female,Loyal ,29,Personal ,Eco,868,1,3,1,4,2,1,2,2,4,3,3,2,3,2,0,0,neutral or dissatisfied,No,No,2.36,Neutral
50995,Male,Loyal ,11,Personal ,Eco,110,2,2,2,3,2,2,2,2,2,4,4,3,4,2,70,64,neutral or dissatisfied,Yes,Yes,2.57,Neutral
41980,Male,Loyal ,34,Personal ,Eco,618,2,5,2,1,1,2,1,1,3,5,4,5,5,1,0,1,neutral or dissatisfied,No,Yes,2.71,Neutral
94531,Female,Loyal ,38,Business ,Eco,323,3,1,1,1,3,4,3,3,1,3,4,2,4,3,27,27,neutral or dissatisfied,Yes,Yes,2.57,Neutral
66998,Male,Loyal ,60,Business ,Business,1119,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,39,satisfied,No,Yes,4.07,Satisfied
104326,Female,Loyal ,41,Business ,Eco,452,1,5,2,2,1,1,1,1,1,1,4,1,3,1,27,35,neutral or dissatisfied,Yes,Yes,1.79,Dissatisfied
97398,Female,Loyal ,10,Personal ,Eco Plus,872,2,2,2,2,5,2,1,5,3,4,4,3,4,5,0,0,neutral or dissatisfied,No,No,3.14,Neutral
122390,Female,Loyal ,27,Personal ,Eco,529,4,1,4,4,2,4,3,2,1,1,3,2,4,2,10,7,neutral or dissatisfied,Yes,Yes,2.64,Neutral
70313,Female,Loyal ,10,Personal ,Eco Plus,334,1,4,1,3,1,1,1,1,4,2,5,5,4,1,11,19,neutral or dissatisfied,Yes,Yes,2.43,Neutral
50607,Female,Loyal ,17,Personal ,Eco,156,2,5,2,3,2,2,2,2,5,5,5,3,4,2,0,0,neutral or dissatisfied,No,No,3.14,Neutral
29675,Male,Loyal ,32,Business ,Eco Plus,909,4,2,2,2,4,4,4,4,5,1,5,5,3,4,0,0,satisfied,No,No,3.50,Neutral
43980,Male,Loyal ,53,Business ,Eco,411,4,5,5,5,4,4,4,4,2,1,2,1,2,4,0,0,satisfied,No,No,3.36,Neutral
8032,Male,Disloyal ,22,Business ,Business,530,5,3,5,5,4,5,5,4,3,3,5,3,4,4,0,0,satisfied,No,No,4.14,Satisfied
47072,Female,Loyal ,49,Personal ,Eco,351,1,4,1,4,2,4,3,5,5,1,5,3,5,3,0,0,neutral or dissatisfied,No,No,3.29,Neutral
93814,Female,Loyal ,49,Business ,Business,391,4,4,4,4,2,5,5,4,4,4,4,5,4,4,62,84,satisfied,Yes,Yes,4.07,Satisfied
111209,Female,Loyal ,35,Business ,Eco,1506,1,0,0,3,0,3,3,3,2,2,3,3,2,3,90,135,neutral or dissatisfied,Yes,Yes,2.00,Neutral
122943,Female,Disloyal ,50,Business ,Business,590,5,0,0,4,3,5,5,3,4,2,4,5,4,3,0,0,satisfied,No,No,3.36,Neutral
75315,Female,Loyal ,36,Business ,Business,2556,4,4,5,4,4,3,3,4,5,3,5,3,5,3,0,3,satisfied,No,Yes,3.93,Neutral
121072,Male,Loyal ,30,Business ,Business,3218,4,4,4,4,2,2,2,2,3,4,5,3,5,2,0,0,satisfied,No,No,3.29,Neutral
40169,Male,Loyal ,46,Business ,Eco,531,4,2,2,2,3,4,3,3,4,2,4,5,1,3,0,0,satisfied,No,No,3.00,Neutral
98502,Male,Loyal ,53,Business ,Business,402,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0,satisfied,No,No,4.14,Satisfied
128510,Female,Loyal ,15,Personal ,Eco,646,1,1,1,4,4,1,4,4,4,5,4,4,4,4,1,0,neutral or dissatisfied,Yes,No,3.21,Neutral
104243,Female,Loyal ,48,Business ,Business,1741,2,2,2,2,5,5,5,5,5,5,5,4,5,4,14,48,satisfied,Yes,Yes,4.00,Satisfied
94481,Female,Loyal ,48,Business ,Business,239,0,1,1,4,5,5,5,3,3,3,3,3,3,5,30,28,satisfied,Yes,Yes,3.14,Neutral
4836,Male,Loyal ,58,Business ,Business,3748,5,5,5,5,2,4,4,5,5,5,5,3,5,4,0,9,satisfied,No,Yes,4.43,Satisfied
23914,Female,Disloyal ,43,Business ,Eco,189,4,3,5,3,1,5,1,1,3,5,3,3,4,1,12,20,neutral or dissatisfied,Yes,Yes,3.00,Neutral
35270,Female,Loyal ,45,Business ,Eco,1005,2,1,3,3,3,3,3,2,2,2,2,2,2,1,57,67,neutral or dissatisfied,Yes,Yes,2.21,Neutral
33697,Male,Loyal ,49,Business ,Business,759,2,2,2,2,2,2,1,4,4,4,4,1,4,4,0,0,satisfied,No,No,2.71,Neutral
111351,Male,Disloyal ,36,Business ,Business,777,1,1,1,1,1,1,1,1,5,5,5,3,4,1,1,0,neutral or dissatisfied,Yes,No,2.21,Neutral
21080,Female,Disloyal ,63,Business ,Eco,106,3,1,3,3,4,3,4,4,2,2,4,2,3,4,0,0,neutral or dissatisfied,No,No,3.00,Neutral
101337,Female,Loyal ,46,Personal ,Eco,1771,4,4,4,3,3,4,4,3,3,4,3,2,3,3,2,9,neutral or dissatisfied,Yes,Yes,3.36,Neutral
32570,Male,Loyal ,30,Business ,Business,2172,4,4,4,4,5,5,5,5,5,4,2,5,1,5,0,0,satisfied,No,No,4.14,Satisfied
101571,Female,Loyal ,70,Personal ,Eco Plus,345,2,5,2,2,2,4,4,5,5,2,5,5,5,3,0,0,neutral or dissatisfied,No,No,3.64,Neutral
104170,Male,Loyal ,59,Business ,Business,349,5,5,5,5,4,4,5,4,4,5,4,5,4,5,12,0,satisfied,Yes,No,4.57,Satisfied
124637,Female,Disloyal ,25,Business ,Eco Plus,1671,4,2,4,3,4,4,3,4,4,3,2,4,4,4,0,9,neutral or dissatisfied,No,Yes,3.50,Neutral
27886,Female,Loyal ,13,Business ,Eco,2329,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0,satisfied,No,No,4.36,Satisfied
73962,Female,Loyal ,66,Personal ,Eco,2585,3,5,3,3,3,2,3,2,4,5,4,3,3,3,0,0,neutral or dissatisfied,No,No,3.29,Neutral
73511,Female,Loyal ,43,Business ,Eco Plus,1197,3,1,3,1,5,3,3,3,3,3,3,4,3,4,0,0,neutral or dissatisfied,No,No,3.00,Neutral
105519,Female,Loyal ,37,Business ,Business,611,3,3,3,3,5,5,5,4,4,5,4,3,4,4,9,0,satisfied,Yes,No,3.93,Neutral
90504,Male,Loyal ,30,Business ,Business,2667,1,1,1,1,4,4,4,4,5,5,5,5,5,4,11,0,satisfied,Yes,No,3.50,Neutral
38161,Female,Loyal ,33,Personal ,Eco,1197,4,4,5,5,3,5,4,3,3,3,5,5,4,3,38,20,neutral or dissatisfied,Yes,Yes,4.00,Satisfied
105963,Female,Loyal ,39,Business ,Eco,2329,4,3,3,3,4,4,4,4,3,2,3,4,3,4,18,34,neutral or dissatisfied,Yes,Yes,3.43,Neutral
26226,Female,Loyal ,22,Personal ,Eco,515,5,4,5,5,2,5,2,2,5,4,5,5,4,2,14,3,satisfied,Yes,Yes,3.93,Neutral
47567,Female,Loyal ,19,Personal ,Eco Plus,588,3,4,3,1,5,3,5,5,5,5,4,4,5,5,0,0,neutral or dissatisfied,No,No,4.07,Satisfied
103986,Female,Loyal ,20,Business ,Business,1363,3,3,3,3,4,4,4,4,4,5,4,4,5,4,44,46,satisfied,Yes,Yes,3.86,Neutral
119373,Female,Loyal ,60,Business ,Business,3014,4,4,4,4,3,5,5,5,5,5,5,5,5,5,12,5,satisfied,Yes,Yes,4.57,Satisfied
67838,Female,Loyal ,38,Personal ,Eco,1313,4,5,4,2,2,4,2,2,3,2,4,3,5,2,12,32,satisfied,Yes,Yes,3.14,Neutral
113964,Female,Loyal ,55,Business ,Business,1750,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0,satisfied,No,No,3.29,Neutral
41290,Male,Loyal ,38,Business ,Eco Plus,542,4,4,4,4,4,5,4,4,2,2,1,1,1,4,45,34,satisfied,Yes,Yes,3.14,Neutral
68257,Female,Loyal ,9,Personal ,Eco,631,3,2,3,3,3,3,3,3,1,5,4,3,3,3,17,0,neutral or dissatisfied,Yes,No,3.00,Neutral
93068,Male,Loyal ,53,Personal ,Eco,297,3,5,3,4,3,3,3,3,4,5,5,3,4,3,36,28,neutral or dissatisfied,Yes,Yes,3.64,Neutral
5894,Male,Loyal ,54,Business ,Business,3295,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,1,satisfied,No,Yes,3.71,Neutral
42835,Male,Loyal ,55,Business ,Business,2742,0,0,0,4,4,2,3,2,2,2,2,4,2,3,30,13,satisfied,Yes,Yes,2.14,Neutral
97617,Female,Loyal ,38,Business ,Business,3031,4,5,5,5,4,4,4,4,4,4,4,3,4,1,0,2,neutral or dissatisfied,No,Yes,3.93,Neutral
56867,Male,Disloyal ,29,Business ,Eco,2454,1,1,1,3,1,4,4,4,4,3,3,4,1,4,51,57,neutral or dissatisfied,Yes,Yes,2.71,Neutral
112191,Female,Loyal ,41,Business ,Business,895,3,5,3,3,3,4,4,4,4,4,4,5,4,4,16,19,satisfied,Yes,Yes,3.86,Neutral
7072,Female,Loyal ,39,Business ,Business,157,5,5,3,5,4,4,4,4,4,4,5,4,4,5,0,0,satisfied,No,No,4.29,Satisfied
6221,Male,Disloyal ,33,Business ,Business,594,2,2,2,1,3,2,4,3,4,4,5,4,5,3,37,26,neutral or dissatisfied,Yes,Yes,3.14,Neutral
20590,Male,Disloyal ,36,Business ,Eco Plus,533,2,2,2,3,2,2,2,2,2,5,4,4,4,2,36,35,neutral or dissatisfied,Yes,Yes,2.71,Neutral
95466,Female,Loyal ,43,Business ,Business,319,0,0,0,4,2,4,5,1,1,1,1,3,1,5,0,0,satisfied,No,No,2.00,Neutral
14688,Male,Disloyal ,25,Business ,Eco,479,4,4,4,1,2,4,2,2,3,4,5,4,2,2,0,0,neutral or dissatisfied,No,No,3.07,Neutral
52464,Male,Loyal ,17,Business ,Eco Plus,370,3,3,3,3,3,3,4,3,1,2,3,4,3,3,12,14,neutral or dissatisfied,Yes,Yes,2.93,Neutral
31600,Male,Loyal ,34,Personal ,Eco,602,4,4,4,3,4,5,5,5,4,5,4,5,5,5,130,140,neutral or dissatisfied,Yes,Yes,4.43,Satisfied
36264,Male,Loyal ,52,Business ,Business,3599,1,1,1,1,2,3,3,1,1,1,1,1,1,3,82,100,neutral or dissatisfied,Yes,Yes,1.50,Dissatisfied
62664,Female,Loyal ,46,Business ,Business,1744,2,2,2,2,4,3,4,3,3,3,3,3,3,3,43,57,satisfied,Yes,Yes,2.86,Neutral
108791,Female,Loyal ,28,Business ,Business,1887,1,1,1,1,5,5,5,5,3,3,1,5,2,5,0,0,satisfied,No,No,3.07,Neutral
50515,Female,Loyal ,18,Personal ,Eco,250,1,5,1,4,2,1,2,2,3,2,4,4,5,2,0,7,neutral or dissatisfied,No,Yes,2.71,Neutral
26087,Female,Loyal ,29,Business ,Business,2511,5,5,5,5,4,4,4,4,2,5,2,2,4,4,0,0,satisfied,No,No,3.93,Neutral
120523,Female,Loyal ,45,Business ,Business,3189,5,5,5,5,5,5,5,5,5,5,4,3,5,5,104,102,satisfied,Yes,Yes,4.79,Satisfied
120353,Male,Loyal ,32,Business ,Business,413,5,5,3,5,4,4,4,4,4,2,5,5,5,4,0,15,satisfied,No,Yes,4.21,Satisfied
55652,Male,Loyal ,53,Business ,Business,1641,0,0,0,4,2,5,4,5,5,5,3,4,5,3,0,16,satisfied,No,Yes,3.21,Neutral
79211,Male,Loyal ,51,Business ,Business,490,5,5,5,5,3,4,5,4,4,4,4,2,4,4,0,0,satisfied,No,No,4.14,Satisfied
55122,Female,Loyal ,42,Personal ,Eco,1346,4,5,3,2,5,4,5,4,4,3,4,4,4,4,0,0,neutral or dissatisfied,No,No,3.93,Neutral
82412,Female,Loyal ,50,Business ,Business,502,1,1,1,1,3,5,5,5,5,5,5,3,5,5,66,54,satisfied,Yes,Yes,3.57,Neutral
62289,Male,Loyal ,66,Business ,Eco,414,3,5,5,5,3,3,3,3,4,1,3,1,3,3,0,0,neutral or dissatisfied,No,No,3.21,Neutral
123698,Male,Loyal ,34,Personal ,Eco,214,2,4,2,3,4,2,4,4,1,5,4,1,4,4,0,26,neutral or dissatisfied,No,Yes,3.14,Neutral
110958,Female,Loyal ,46,Business ,Business,197,1,4,4,4,3,3,3,3,3,3,1,3,3,4,8,29,neutral or dissatisfied,Yes,Yes,3.00,Neutral
29946,Male,Disloyal ,22,Business ,Eco,571,3,1,3,1,1,3,1,1,2,2,2,3,2,1,35,91,neutral or dissatisfied,Yes,Yes,1.86,Dissatisfied
92177,Female,Disloyal ,29,Business ,Business,2079,1,1,1,4,5,1,5,5,5,2,4,5,5,5,0,1,neutral or dissatisfied,No,Yes,3.50,Neutral
53977,Male,Loyal ,59,Personal ,Eco,1325,1,4,1,4,4,1,4,4,3,2,3,5,4,4,0,0,neutral or dissatisfied,No,No,3.14,Neutral
46447,Male,Loyal ,50,Business ,Eco Plus,1199,2,5,5,5,2,2,2,2,3,5,3,3,3,2,84,66,neutral or dissatisfied,Yes,Yes,3.14,Neutral
104379,Female,Loyal ,43,Business ,Business,228,3,5,5,5,2,2,3,3,3,3,3,4,3,3,7,4,neutral or dissatisfied,Yes,Yes,3.36,Neutral
25692,Male,Loyal ,59,Business ,Business,432,5,5,5,5,3,4,2,5,5,5,5,2,5,5,78,55,satisfied,Yes,Yes,4.36,Satisfied
38315,Female,Loyal ,29,Business ,Eco,1666,5,3,3,3,5,5,5,5,3,2,4,5,3,5,0,18,satisfied,No,Yes,4.00,Satisfied
53815,Male,Loyal ,48,Business ,Eco,191,5,1,1,1,5,5,5,5,3,2,5,2,3,5,0,0,satisfied,No,No,3.43,Neutral
18925,Male,Loyal ,58,Personal ,Eco,503,2,4,2,5,4,2,5,4,5,2,4,5,4,4,3,0,neutral or dissatisfied,Yes,No,3.71,Neutral
55930,Male,Loyal ,69,Personal ,Eco,723,3,1,3,4,4,3,4,4,3,4,3,1,4,4,0,0,neutral or dissatisfied,No,No,3.21,Neutral
50215,Female,Loyal ,33,Business ,Eco,77,1,5,5,5,1,1,1,1,3,3,4,2,3,1,25,20,neutral or dissatisfied,Yes,Yes,2.57,Neutral
104659,Female,Loyal ,43,Business ,Business,1650,2,2,2,2,4,4,4,4,4,4,4,5,4,3,45,42,satisfied,Yes,Yes,3.43,Neutral
54404,Female,Loyal ,42,Business ,Eco,305,4,1,2,1,3,2,5,4,4,4,4,3,4,3,4,0,satisfied,Yes,No,3.14,Neutral
70244,Male,Disloyal ,31,Business ,Eco,1282,1,0,0,3,5,1,1,5,4,1,3,1,4,5,13,0,neutral or dissatisfied,Yes,No,2.43,Neutral
87909,Male,Loyal ,46,Business ,Business,2096,5,5,5,5,4,5,4,4,4,4,4,3,4,4,4,0,satisfied,Yes,No,4.29,Satisfied
52937,Female,Loyal ,27,Personal ,Eco,679,3,5,3,1,5,3,5,5,4,3,4,5,4,5,0,0,neutral or dissatisfied,No,No,3.93,Neutral
63457,Male,Loyal ,55,Business ,Business,447,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0,satisfied,No,No,4.64,Satisfied
122722,Male,Disloyal ,45,Business ,Business,651,1,1,1,3,3,1,3,3,4,5,4,3,4,3,0,0,neutral or dissatisfied,No,No,2.79,Neutral
24316,Male,Loyal ,33,Business ,Business,3648,1,5,5,5,1,1,1,1,3,2,3,3,3,1,117,108,neutral or dissatisfied,Yes,Yes,2.50,Neutral
113341,Female,Disloyal ,23,Business ,Eco,258,4,5,4,4,4,2,2,3,3,4,5,2,3,2,111,140,neutral or dissatisfied,Yes,Yes,3.36,Neutral
2302,Female,Loyal ,63,Business ,Business,691,4,4,4,4,3,4,4,2,2,2,2,3,2,5,0,0,satisfied,No,No,3.21,Neutral
20080,Male,Loyal ,60,Business ,Eco Plus,738,3,1,1,1,3,3,3,3,4,1,4,1,3,3,44,36,neutral or dissatisfied,Yes,Yes,2.43,Neutral
123011,Female,Loyal ,52,Business ,Business,650,5,5,5,5,3,4,5,4,4,4,4,5,4,5,64,64,satisfied,Yes,Yes,4.43,Satisfied
113603,Female,Disloyal ,25,Business ,Eco,407,3,4,3,1,4,3,4,4,5,3,2,4,2,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
115392,Female,Loyal ,68,Business ,Business,3043,2,2,2,2,5,4,5,4,4,4,4,4,4,4,1,0,satisfied,Yes,No,3.57,Neutral
126589,Female,Loyal ,59,Business ,Business,1337,5,5,5,5,3,5,4,3,3,4,3,3,3,3,0,0,satisfied,No,No,3.86,Neutral
97261,Female,Loyal ,53,Personal ,Eco,296,4,4,4,3,1,3,3,2,2,4,2,2,2,1,0,0,satisfied,No,No,2.64,Neutral
26217,Female,Loyal ,24,Personal ,Eco,270,4,0,5,1,2,5,2,2,5,5,4,4,4,2,44,41,neutral or dissatisfied,Yes,Yes,3.21,Neutral
26418,Female,Loyal ,58,Personal ,Business,787,2,1,2,4,5,4,3,4,4,2,4,3,4,4,7,31,neutral or dissatisfied,Yes,Yes,3.29,Neutral
49702,Male,Loyal ,40,Business ,Eco,363,4,5,5,5,4,4,4,4,1,5,3,4,4,4,0,0,neutral or dissatisfied,No,No,4.00,Satisfied
85639,Male,Loyal ,43,Personal ,Eco,259,1,5,1,2,2,1,5,2,1,3,5,1,3,2,1,0,neutral or dissatisfied,Yes,No,2.43,Neutral
103477,Male,Loyal ,60,Business ,Business,440,4,4,4,4,4,5,4,4,4,4,4,4,4,4,17,0,satisfied,Yes,No,4.07,Satisfied
24618,Female,Disloyal ,35,Business ,Eco,666,2,4,3,3,5,3,3,5,2,2,4,1,4,5,0,26,neutral or dissatisfied,No,Yes,3.29,Neutral
53866,Female,Loyal ,34,Business ,Business,191,2,3,3,3,5,4,3,2,2,2,2,1,2,2,0,0,neutral or dissatisfied,No,No,2.57,Neutral
41599,Female,Loyal ,60,Personal ,Eco,1504,3,3,3,3,5,4,3,1,1,3,1,2,1,2,28,25,neutral or dissatisfied,Yes,Yes,2.50,Neutral
117296,Female,Disloyal ,37,Business ,Business,304,4,4,4,4,3,4,3,3,4,4,4,4,4,3,0,0,satisfied,No,No,3.71,Neutral
4049,Female,Loyal ,13,Personal ,Eco,479,3,4,3,3,4,3,4,4,1,4,3,2,4,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
1282,Female,Loyal ,11,Personal ,Eco,247,1,1,1,2,2,1,2,2,3,5,3,4,3,2,0,12,neutral or dissatisfied,No,Yes,2.29,Neutral
101138,Female,Loyal ,62,Business ,Business,1235,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0,satisfied,No,No,3.79,Neutral
115279,Female,Loyal ,31,Business ,Business,3702,4,5,4,4,4,4,4,4,2,3,1,1,2,4,71,69,neutral or dissatisfied,Yes,Yes,3.29,Neutral
69537,Female,Loyal ,52,Business ,Business,2586,3,3,3,3,4,4,4,3,3,4,5,4,4,4,0,0,satisfied,No,No,3.64,Neutral
21324,Female,Loyal ,45,Business ,Business,3067,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,0,satisfied,No,No,4.07,Satisfied
62792,Female,Loyal ,52,Personal ,Eco,2449,3,3,2,1,2,3,3,5,2,5,4,3,2,3,2,6,neutral or dissatisfied,Yes,Yes,2.93,Neutral
125665,Female,Disloyal ,25,Business ,Eco,759,3,4,4,4,4,4,4,4,3,1,3,1,3,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
86672,Female,Loyal ,41,Personal ,Eco Plus,746,3,5,3,4,5,3,3,3,3,3,3,5,3,4,4,28,neutral or dissatisfied,Yes,Yes,3.57,Neutral
52046,Male,Loyal ,53,Business ,Business,3095,3,3,3,3,4,5,5,3,3,3,3,3,3,5,0,0,satisfied,No,No,3.50,Neutral
46605,Male,Disloyal ,21,Business ,Eco,125,4,0,4,4,5,4,5,5,3,4,4,1,1,5,58,60,satisfied,Yes,Yes,3.50,Neutral
24174,Male,Loyal ,59,Business ,Eco,302,4,3,3,3,4,4,4,4,5,2,4,1,2,4,0,0,satisfied,No,No,3.36,Neutral
105290,Male,Disloyal ,25,Business ,Business,738,1,4,2,4,3,2,1,3,5,5,5,4,5,3,86,71,neutral or dissatisfied,Yes,Yes,3.36,Neutral
129185,Female,Loyal ,45,Business ,Business,2288,4,4,4,4,4,3,4,5,5,4,5,3,5,3,0,11,satisfied,No,Yes,4.07,Satisfied
1006,Male,Loyal ,57,Business ,Business,2116,4,2,4,4,3,1,2,5,5,4,4,1,5,1,0,0,satisfied,No,No,3.21,Neutral
26440,Male,Disloyal ,24,Business ,Eco,925,5,5,5,2,3,5,3,3,1,3,1,2,1,3,0,0,satisfied,No,No,3.00,Neutral
4232,Male,Disloyal ,35,Business ,Business,1020,3,3,3,3,5,3,5,5,5,2,4,5,4,5,1,0,neutral or dissatisfied,Yes,No,3.93,Neutral
26916,Female,Loyal ,35,Business ,Business,1770,2,2,2,2,3,3,4,5,5,5,5,1,5,4,0,0,satisfied,No,No,3.43,Neutral
123277,Female,Loyal ,45,Personal ,Eco,600,2,2,2,2,2,4,5,5,5,2,5,5,5,3,0,4,neutral or dissatisfied,No,Yes,3.50,Neutral
5796,Female,Loyal ,43,Business ,Business,1726,4,4,4,4,2,5,4,4,4,4,4,4,4,3,1,6,satisfied,Yes,Yes,3.86,Neutral
44747,Male,Disloyal ,24,Business ,Eco,717,0,0,0,4,4,0,3,4,5,3,2,3,5,4,0,5,satisfied,No,Yes,2.64,Neutral
14673,Male,Loyal ,50,Business ,Business,416,3,3,3,3,1,5,2,5,5,5,5,2,5,4,0,0,satisfied,No,No,3.64,Neutral
54866,Male,Loyal ,39,Business ,Business,862,3,3,3,3,3,2,3,3,3,3,3,4,3,3,6,0,neutral or dissatisfied,Yes,No,3.00,Neutral
101982,Male,Loyal ,45,Personal ,Eco,628,1,1,1,3,5,1,5,5,4,1,3,4,4,5,0,0,neutral or dissatisfied,No,No,3.07,Neutral
78232,Male,Loyal ,60,Personal ,Eco,259,2,1,2,3,5,2,5,5,4,4,3,1,4,5,0,0,neutral or dissatisfied,No,No,3.29,Neutral
81187,Male,Loyal ,61,Business ,Business,3121,2,1,2,2,3,5,4,5,5,5,5,1,5,4,0,0,satisfied,No,No,3.50,Neutral
90119,Female,Loyal ,15,Business ,Eco,1022,3,3,3,3,3,3,4,3,4,2,3,2,3,3,0,0,neutral or dissatisfied,No,No,3.00,Neutral
54756,Female,Loyal ,48,Business ,Eco Plus,964,3,1,1,1,2,3,3,2,2,3,2,3,2,3,34,19,satisfied,Yes,Yes,2.21,Neutral
47561,Female,Loyal ,67,Personal ,Eco Plus,590,1,5,1,5,5,5,4,3,3,1,3,5,3,3,0,0,neutral or dissatisfied,No,No,3.36,Neutral
16264,Male,Loyal ,21,Business ,Business,946,3,4,4,4,3,2,3,3,3,5,4,2,4,3,0,0,neutral or dissatisfied,No,No,3.36,Neutral
9606,Male,Loyal ,69,Personal ,Eco,228,3,4,3,5,2,3,2,2,4,4,4,4,4,2,5,5,neutral or dissatisfied,Yes,Yes,3.29,Neutral
117473,Female,Disloyal ,28,Business ,Business,507,4,4,4,3,4,4,5,4,4,5,4,5,5,4,0,0,satisfied,No,No,4.21,Satisfied
63487,Male,Loyal ,44,Business ,Business,2691,1,1,3,1,2,5,4,5,5,4,5,4,5,3,0,0,satisfied,No,No,3.43,Neutral
38063,Female,Loyal ,34,Business ,Business,1185,3,2,2,2,4,3,4,3,3,3,3,4,3,1,11,0,neutral or dissatisfied,Yes,No,2.86,Neutral
112861,Male,Disloyal ,25,Business ,Eco,1313,1,1,1,1,5,1,5,5,4,4,4,3,5,5,0,0,neutral or dissatisfied,No,No,3.21,Neutral
