Passenger_ID,Gender,Age,Online_Booking,Online_Boarding,CheckIn_Service,Dep_Arr_Time_Convenient,Gate_Location,Baggage_Handling,Onboard_Service,Seat_Comfort,Leg_Room,Cleanliness,Food_Drink,Inflight_Entertainment,Inflight_WiFi,Inflight_Service,Avg_Sat_Score,Customer_Sat
5401,Female,64,3,1,5,3,3,2,2,3,3,5,3,2,3,2,2.86,Neutral
123179,Male,38,1,1,3,2,4,4,4,3,1,1,1,1,1,3,2.14,Neutral
43848,Female,41,4,4,1,4,4,4,3,4,4,4,4,4,4,3,3.64,Neutral
72905,Female,33,3,4,5,2,2,4,4,5,4,5,4,4,2,4,3.71,Neutral
10044,Female,33,2,4,3,2,2,4,4,5,4,4,2,4,2,4,3.29,Neutral
44889,Male,39,4,1,4,4,4,4,4,3,4,4,3,4,4,4,3.64,Neutral
80957,Male,63,2,4,3,2,2,4,4,5,4,4,5,4,2,4,3.50,Neutral
34180,Female,24,5,5,4,5,1,5,4,1,5,1,1,1,5,5,3.43,Neutral
96120,Male,15,5,5,3,5,5,4,5,5,2,5,5,5,5,5,4.57,Satisfied
62978,Female,48,2,2,1,2,3,3,3,2,4,2,2,2,2,4,2.43,Neutral
18419,Male,16,4,5,5,4,3,4,5,5,5,5,4,4,4,5,4.43,Satisfied
65946,Male,60,1,4,4,1,1,2,2,4,2,5,2,2,1,2,2.36,Neutral
1199,Female,56,2,5,3,0,1,5,5,5,2,4,2,5,2,5,3.29,Neutral
39783,Female,38,4,4,2,4,4,2,3,4,1,4,4,4,4,2,3.29,Neutral
121777,Female,46,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4.14,Satisfied
76424,Male,23,0,0,1,2,4,3,2,1,1,1,1,1,1,3,1.50,Dissatisfied
90156,Male,69,4,3,4,2,4,4,4,5,4,2,3,4,4,4,3.64,Neutral
55071,Male,55,1,2,4,1,1,2,1,2,5,2,2,2,2,1,2.00,Neutral
80917,Female,55,1,5,5,1,1,5,5,4,5,4,3,5,1,5,3.57,Neutral
31968,Female,39,3,3,1,1,1,3,3,4,3,4,3,3,3,3,2.71,Neutral
47163,Male,37,5,3,3,5,5,4,2,3,3,3,3,3,3,4,3.50,Neutral
73739,Female,31,2,2,4,5,3,4,5,3,4,1,1,1,2,5,3.00,Neutral
118216,Male,20,3,4,4,3,3,5,5,3,4,3,3,3,3,4,3.57,Neutral
53819,Female,33,5,2,1,5,5,3,4,1,4,2,4,4,5,4,3.50,Neutral
78502,Female,30,4,4,4,1,4,3,1,4,4,1,1,1,4,4,2.86,Neutral
110074,Female,49,2,5,4,2,2,4,4,5,4,3,2,4,2,4,3.36,Neutral
87220,Male,50,3,3,1,4,3,3,3,2,5,4,4,4,3,3,3.21,Neutral
22290,Female,43,1,1,3,1,1,2,2,5,2,4,3,2,2,2,2.21,Neutral
94307,Male,50,4,4,3,4,4,4,4,5,4,3,2,4,4,4,3.79,Neutral
108145,Female,35,3,3,3,3,4,3,4,1,1,5,5,5,3,3,3.29,Neutral
112870,Male,48,3,5,5,3,3,5,5,4,5,3,2,5,3,5,4.00,Satisfied
70165,Male,30,1,1,3,4,3,4,2,1,4,1,1,1,1,4,2.21,Neutral
66828,Male,39,2,2,5,2,3,4,3,4,2,4,4,4,2,5,3.29,Neutral
11029,Male,33,2,5,5,2,2,5,2,3,5,5,5,5,2,1,3.50,Neutral
21955,Male,23,2,2,1,0,4,2,4,5,1,5,5,5,2,2,2.86,Neutral
21702,Female,13,3,3,5,4,3,4,5,3,3,3,3,3,3,4,3.50,Neutral
23653,Male,37,4,4,3,1,1,3,3,2,4,2,4,3,1,3,2.71,Neutral
105888,Female,27,0,0,5,0,4,5,3,3,3,3,3,3,0,4,2.57,Neutral
116119,Male,47,5,5,3,5,3,5,4,5,5,5,5,5,5,4,4.57,Satisfied
100021,Male,32,4,2,2,4,4,4,4,2,3,2,2,4,2,3,3.00,Neutral
76879,Male,48,5,4,5,1,1,5,5,4,5,3,2,5,1,5,3.64,Neutral
39589,Female,49,3,4,3,3,3,4,4,3,4,2,1,4,4,4,3.29,Neutral
14854,Female,54,4,1,1,4,4,4,4,3,4,2,2,4,4,4,3.21,Neutral
106914,Male,57,1,4,4,1,1,3,3,5,3,4,2,3,1,3,2.71,Neutral
19758,Female,57,2,5,2,2,2,5,5,3,5,5,5,5,2,5,3.79,Neutral
115298,Female,67,1,3,3,1,1,2,2,4,2,4,3,2,2,2,2.29,Neutral
84992,Male,40,2,2,4,2,1,4,3,4,4,4,4,4,1,5,3.14,Neutral
19553,Male,43,3,2,4,3,3,4,1,1,1,1,1,1,2,4,2.21,Neutral
25768,Male,39,2,2,5,2,2,5,3,1,3,1,1,1,2,4,2.43,Neutral
50678,Male,42,4,4,3,1,3,3,4,4,2,4,4,4,4,3,3.36,Neutral
32896,Male,11,0,0,2,4,2,5,3,1,5,5,5,5,3,4,3.14,Neutral
105033,Male,36,2,2,1,2,4,4,1,2,2,2,2,2,1,3,2.14,Neutral
38720,Female,38,1,4,3,1,1,5,5,5,5,5,4,5,1,5,3.57,Neutral
34798,Female,39,4,4,1,3,4,3,5,2,3,2,2,2,4,5,3.14,Neutral
51051,Male,16,0,0,5,5,2,4,3,4,5,4,4,4,2,4,3.29,Neutral
99274,Male,41,2,5,5,2,2,4,4,4,4,5,4,4,2,4,3.64,Neutral
35736,Male,42,1,1,4,1,4,5,4,4,5,4,4,4,1,5,3.36,Neutral
78895,Female,57,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4.21,Satisfied
24939,Female,22,1,4,4,1,1,3,4,4,4,5,5,5,5,5,3.64,Neutral
105196,Male,54,5,2,3,5,5,4,2,2,1,2,2,2,2,3,2.86,Neutral
7223,Male,61,5,3,3,3,3,4,1,3,1,4,2,1,4,1,2.71,Neutral
79996,Female,11,3,3,4,5,5,1,4,2,1,2,2,2,3,3,2.86,Neutral
105872,Male,50,2,2,3,1,3,4,2,5,4,5,5,5,3,4,3.43,Neutral
57487,Female,50,2,4,3,2,2,3,3,4,3,5,5,3,2,3,3.14,Neutral
95764,Female,23,0,0,3,4,3,4,4,1,5,1,1,1,3,4,2.43,Neutral
37804,Female,47,4,4,1,2,3,5,5,4,4,2,2,5,4,5,3.57,Neutral
19781,Female,51,5,1,3,4,4,5,5,3,5,3,4,5,5,5,4.07,Satisfied
79735,Female,42,3,3,4,3,3,3,3,3,3,2,4,3,3,3,3.07,Neutral
17969,Female,70,1,3,2,2,4,5,5,3,1,2,4,5,1,5,3.07,Neutral
72812,Male,20,2,1,1,2,2,4,4,2,5,2,2,2,2,4,2.50,Neutral
59864,Female,18,4,1,3,3,3,4,4,1,3,1,1,1,1,3,2.36,Neutral
124149,Male,20,3,3,2,3,3,4,1,2,3,2,2,2,3,4,2.64,Neutral
123785,Female,29,3,3,4,3,3,5,5,3,4,3,3,3,3,5,3.57,Neutral
57531,Male,39,5,2,4,5,5,3,3,2,5,2,2,2,2,3,3.21,Neutral
47039,Female,42,2,2,2,0,5,2,3,2,4,2,2,2,2,5,2.50,Neutral
73453,Female,7,3,3,5,5,3,3,2,2,3,5,5,5,3,1,3.43,Neutral
25423,Male,35,3,3,5,3,3,5,4,2,5,2,2,2,3,4,3.29,Neutral
124348,Male,53,4,3,4,4,4,4,4,3,4,2,4,4,4,4,3.71,Neutral
105977,Female,24,3,3,2,2,3,4,2,3,4,3,3,3,4,4,3.07,Neutral
10930,Female,22,2,2,5,4,2,4,4,3,3,3,3,3,2,4,3.14,Neutral
2655,Female,25,3,3,3,0,2,4,3,4,3,3,3,3,3,4,2.93,Neutral
125928,Female,47,3,4,3,4,5,2,2,2,3,3,1,2,3,2,2.79,Neutral
4149,Male,39,5,2,4,5,5,4,4,3,4,4,5,4,4,4,4.07,Satisfied
28185,Female,59,4,4,3,1,3,3,3,3,4,4,3,3,4,3,3.21,Neutral
19345,Female,54,2,4,5,5,2,5,5,4,2,5,3,5,2,5,3.86,Neutral
92032,Female,39,5,5,4,5,1,5,3,1,3,1,1,1,5,5,3.21,Neutral
26630,Male,23,4,4,2,2,3,2,1,1,1,2,2,2,4,3,2.36,Neutral
105389,Male,24,2,2,4,2,4,3,1,3,1,3,3,3,2,4,2.64,Neutral
96147,Male,47,2,1,4,2,2,3,2,1,5,1,1,1,1,3,2.07,Neutral
1813,Male,25,2,5,3,2,2,5,4,5,4,5,5,5,2,4,3.79,Neutral
5472,Male,24,1,1,2,3,4,3,2,5,2,5,5,5,1,4,3.07,Neutral
13701,Female,68,2,3,2,3,3,5,5,3,2,3,2,5,2,5,3.21,Neutral
33957,Female,59,4,4,1,4,4,2,2,3,2,2,2,2,2,2,2.57,Neutral
118159,Female,25,5,5,5,0,1,4,3,3,3,3,3,3,5,4,3.36,Neutral
102408,Female,34,2,2,4,5,1,4,3,1,4,4,4,4,2,4,3.14,Neutral
6118,Female,39,3,5,3,5,5,4,4,5,4,4,2,4,5,4,4.07,Satisfied
29280,Female,25,2,1,1,2,2,4,2,1,2,1,1,1,1,3,1.71,Dissatisfied
81930,Male,51,1,2,1,1,2,3,4,3,1,2,1,4,1,4,2.14,Neutral
73891,Female,30,4,4,5,4,1,4,5,1,3,1,1,1,4,4,3.00,Neutral
67665,Male,18,4,4,5,4,2,4,4,2,5,2,2,2,4,4,3.43,Neutral
126133,Male,51,4,4,4,4,4,2,2,4,2,5,3,2,4,2,3.29,Neutral
39450,Male,17,2,2,1,4,5,4,3,2,4,2,2,2,2,3,2.71,Neutral
34241,Female,14,3,3,3,4,2,4,4,3,4,4,4,4,3,4,3.50,Neutral
70946,Male,30,4,4,4,4,3,4,4,5,5,5,5,5,4,5,4.36,Satisfied
113775,Male,22,2,2,5,5,4,4,4,3,2,3,3,3,2,5,3.36,Neutral
66666,Male,34,5,5,3,5,5,4,4,4,4,4,5,4,5,4,4.36,Satisfied
82447,Female,36,4,3,4,4,4,3,4,3,1,3,3,3,3,3,3.21,Neutral
32203,Female,37,5,4,5,5,5,5,4,4,5,4,4,4,4,4,4.43,Satisfied
118129,Male,28,3,3,5,3,4,4,4,5,4,5,5,5,3,5,4.14,Satisfied
63997,Female,27,3,3,4,4,4,4,3,1,5,1,1,1,3,4,2.93,Neutral
46270,Female,60,2,5,3,4,1,3,3,4,2,5,2,3,2,3,3.00,Neutral
52740,Male,29,1,1,1,1,3,3,4,4,5,4,4,4,1,3,2.79,Neutral
23538,Male,53,5,5,1,2,3,3,1,4,5,4,4,4,5,4,3.57,Neutral
110055,Female,66,1,3,3,2,3,4,4,2,1,4,4,4,1,4,2.86,Neutral
21189,Female,63,1,1,4,1,1,3,3,4,2,4,4,1,1,3,2.36,Neutral
74823,Male,30,5,5,4,2,3,3,2,4,4,4,4,4,5,4,3.79,Neutral
61601,Male,43,1,4,4,1,1,2,2,5,2,5,5,2,1,2,2.64,Neutral
1056,Female,38,5,5,3,4,3,4,3,2,2,2,2,2,5,5,3.36,Neutral
124667,Male,39,1,5,3,1,1,4,4,4,4,5,4,4,1,4,3.21,Neutral
15548,Female,40,0,5,5,0,3,5,3,5,3,5,4,3,0,3,3.14,Neutral
121323,Male,29,2,2,2,3,4,4,3,5,4,5,5,5,2,4,3.57,Neutral
15059,Female,29,2,2,1,4,3,2,3,1,3,1,1,1,2,4,2.14,Neutral
95204,Male,25,2,2,5,5,5,1,2,4,1,4,4,4,2,3,3.14,Neutral
31607,Male,29,3,3,3,5,4,5,3,5,3,5,5,5,3,4,4.00,Satisfied
21860,Male,45,2,2,3,4,1,3,5,3,3,3,3,3,2,4,2.93,Neutral
13901,Male,46,0,2,4,3,4,3,3,2,3,1,1,3,0,3,2.29,Neutral
107015,Female,47,4,4,5,5,2,4,5,4,4,3,2,5,3,5,3.93,Neutral
125085,Female,58,3,4,5,4,3,5,5,4,5,3,3,5,3,5,4.07,Satisfied
58729,Male,24,2,2,4,2,3,4,4,1,4,1,1,1,2,5,2.57,Neutral
21834,Female,33,2,2,5,5,4,4,3,1,4,2,2,2,2,5,3.07,Neutral
109841,Male,24,4,4,3,4,2,4,3,1,4,1,1,1,4,4,2.86,Neutral
16294,Male,55,4,4,5,4,4,3,5,5,1,3,3,3,4,4,3.71,Neutral
109305,Female,41,3,3,3,3,3,4,4,3,4,4,5,4,4,4,3.64,Neutral
17294,Female,53,4,1,4,4,4,5,5,1,5,2,2,5,4,5,3.64,Neutral
98392,Male,62,4,4,1,4,3,4,4,5,4,4,5,4,3,4,3.79,Neutral
27842,Female,17,4,4,1,2,4,3,1,2,5,2,2,2,4,4,2.86,Neutral
105487,Male,25,3,3,3,0,4,5,5,5,4,5,5,5,3,5,3.93,Neutral
46969,Female,69,3,5,3,5,3,5,5,5,3,1,5,5,3,5,4.00,Satisfied
83776,Male,56,2,5,3,2,2,5,5,4,5,3,5,5,2,5,3.79,Neutral
73708,Male,54,4,3,2,4,4,3,1,3,1,2,3,1,3,1,2.50,Neutral
114851,Male,45,4,4,4,4,4,4,2,4,4,4,5,4,4,3,3.86,Neutral
3525,Female,31,1,4,4,1,1,5,5,4,4,4,4,4,1,5,3.36,Neutral
84407,Female,54,3,2,4,1,2,1,1,3,3,2,2,1,3,1,2.07,Neutral
62676,Female,43,2,3,4,1,3,5,5,3,2,3,3,5,2,5,3.29,Neutral
23048,Male,58,1,4,4,1,1,5,5,5,5,5,2,5,1,5,3.50,Neutral
988,Male,25,3,3,4,3,2,4,2,4,4,4,4,4,3,4,3.43,Neutral
12392,Female,58,4,2,4,4,4,4,5,4,4,5,4,5,4,5,4.14,Satisfied
88145,Male,53,1,4,4,1,1,5,5,4,5,3,3,5,1,5,3.36,Neutral
74714,Female,18,3,3,3,2,3,4,3,3,3,4,4,4,3,3,3.21,Neutral
95487,Female,49,3,5,3,3,3,3,3,5,3,3,5,3,3,3,3.43,Neutral
113490,Female,61,5,4,3,2,2,4,3,4,3,4,4,3,4,3,3.43,Neutral
91750,Male,58,4,5,5,4,4,2,2,4,3,5,4,2,4,2,3.57,Neutral
96314,Female,68,2,4,4,5,2,4,4,4,2,5,2,4,2,4,3.43,Neutral
105242,Female,40,3,3,4,5,4,4,5,1,5,3,3,3,3,4,3.57,Neutral
71539,Male,58,2,4,3,2,2,5,5,5,5,3,5,5,2,5,3.79,Neutral
59217,Male,20,3,3,3,5,1,3,4,2,2,2,2,2,3,5,2.86,Neutral
92014,Male,53,3,5,4,3,3,4,4,4,4,5,4,4,3,4,3.86,Neutral
73416,Male,58,5,1,4,5,5,2,2,1,2,1,3,2,2,2,2.64,Neutral
95257,Male,22,2,2,2,1,3,3,1,1,5,1,1,1,2,3,2.00,Neutral
21435,Female,36,4,3,1,2,2,3,4,3,2,3,3,3,3,3,2.79,Neutral
2240,Male,62,5,4,3,5,5,4,4,2,3,4,4,4,4,4,3.93,Neutral
53145,Male,56,5,5,5,5,1,4,5,4,2,4,4,4,4,4,4.00,Satisfied
45918,Male,37,2,2,2,3,1,5,2,4,2,4,4,4,2,1,2.71,Neutral
76081,Male,26,3,3,1,1,3,3,1,4,2,3,3,3,3,4,2.64,Neutral
26185,Female,51,1,4,4,1,1,2,2,4,2,3,4,2,2,2,2.43,Neutral
22686,Female,38,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3.00,Neutral
115933,Male,28,4,4,2,4,4,3,3,4,5,4,4,4,4,4,3.79,Neutral
1805,Female,28,1,5,3,1,1,4,4,5,4,5,5,5,1,4,3.43,Neutral
29993,Female,63,1,4,4,1,1,1,3,3,3,4,1,3,1,3,2.36,Neutral
40342,Male,29,4,4,1,4,3,3,3,3,1,3,3,3,4,3,3.00,Neutral
37773,Female,38,3,4,2,3,3,3,1,4,3,4,4,4,4,5,3.36,Neutral
32270,Male,21,3,3,2,5,4,5,3,5,2,5,5,5,2,5,3.86,Neutral
115477,Female,27,1,1,5,1,1,5,4,1,2,1,1,1,1,5,2.14,Neutral
24294,Female,38,2,2,3,2,2,4,1,2,4,2,2,2,2,3,2.36,Neutral
115379,Female,56,2,5,5,2,2,1,1,5,2,3,5,1,2,1,2.64,Neutral
93233,Male,21,5,5,3,0,4,5,3,2,3,2,2,2,5,4,3.21,Neutral
57338,Female,42,3,3,3,2,4,3,3,3,2,3,3,3,3,4,3.00,Neutral
102309,Female,48,0,5,5,0,1,4,4,5,4,3,5,4,0,4,3.14,Neutral
114877,Female,56,2,5,3,2,2,4,4,5,4,3,5,4,2,4,3.50,Neutral
82753,Male,44,2,5,5,2,2,5,5,4,5,4,4,5,2,5,3.93,Neutral
51815,Female,25,3,3,2,0,3,1,5,3,5,3,3,3,3,3,2.86,Neutral
4881,Male,8,1,1,3,3,4,4,2,5,2,5,5,5,1,3,3.14,Neutral
26653,Female,44,5,4,1,5,5,4,4,4,4,1,3,4,4,4,3.71,Neutral
114814,Female,56,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4.07,Satisfied
93700,Female,48,5,3,1,5,5,2,2,3,1,4,3,2,1,2,2.79,Neutral
83167,Female,60,0,5,4,5,3,5,5,5,0,4,3,5,1,5,3.57,Neutral
102376,Female,19,1,5,2,1,1,3,2,3,1,5,5,5,5,1,2.86,Neutral
95450,Female,26,2,2,3,2,4,3,4,3,1,3,3,3,2,3,2.71,Neutral
53679,Male,33,3,2,1,3,3,3,3,2,5,2,2,2,2,4,2.64,Neutral
117282,Female,40,1,4,3,1,2,4,4,5,4,5,4,4,0,4,3.21,Neutral
91760,Male,48,2,4,1,2,2,3,3,3,3,4,5,3,3,3,2.93,Neutral
60914,Female,34,3,5,4,3,3,3,3,5,3,4,4,3,3,3,3.50,Neutral
93392,Male,40,4,4,3,4,4,5,5,5,4,5,4,5,4,5,4.36,Satisfied
72884,Female,12,5,4,5,5,5,5,5,4,5,4,4,4,5,5,4.64,Satisfied
31198,Female,60,2,2,4,2,2,4,4,3,4,5,5,4,4,4,3.50,Neutral
74236,Female,38,3,3,1,3,3,2,4,1,2,1,1,1,3,5,2.36,Neutral
33744,Female,40,3,5,3,3,3,5,1,5,3,5,5,5,5,3,3.86,Neutral
79632,Male,44,4,2,3,5,5,3,1,2,4,2,2,2,2,4,2.93,Neutral
52528,Male,52,1,4,3,1,1,3,5,3,5,2,5,5,1,5,3.14,Neutral
26747,Female,29,1,1,4,1,2,2,3,1,2,1,1,1,1,2,1.64,Dissatisfied
99487,Male,29,1,1,5,5,2,3,3,1,3,1,1,1,1,4,2.29,Neutral
30290,Male,39,4,2,5,4,4,3,3,3,4,1,3,3,4,3,3.29,Neutral
20203,Female,38,1,1,4,1,1,4,3,4,2,4,4,4,1,4,2.71,Neutral
84633,Female,45,3,4,4,4,2,5,5,4,3,4,4,5,3,5,3.93,Neutral
53294,Female,33,3,3,1,3,3,1,1,3,1,2,5,1,1,1,2.07,Neutral
13692,Female,27,3,2,4,3,3,1,5,2,4,2,2,2,3,3,2.79,Neutral
111894,Female,16,3,3,5,5,1,5,3,1,4,1,1,1,2,5,2.86,Neutral
31476,Female,39,3,4,1,2,2,5,5,1,5,1,1,5,2,5,3.00,Neutral
79537,Male,24,5,5,4,5,4,5,5,4,5,4,4,4,4,4,4.43,Satisfied
120247,Female,53,4,4,1,3,4,2,2,3,4,2,5,2,4,2,3.00,Neutral
87021,Male,59,2,4,4,1,2,4,4,4,4,3,4,4,2,4,3.29,Neutral
110097,Male,37,5,4,3,5,5,1,1,4,2,4,1,1,1,1,2.71,Neutral
121756,Female,55,2,5,5,5,5,3,3,5,4,4,2,3,5,3,3.86,Neutral
48708,Male,35,2,5,4,2,2,2,2,5,2,5,3,2,2,2,2.86,Neutral
46061,Female,59,1,3,1,1,1,1,1,4,1,4,3,1,1,1,1.71,Dissatisfied
100296,Male,17,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4.14,Satisfied
73621,Female,43,1,5,3,1,1,4,4,5,4,3,3,4,1,4,3.07,Neutral
46230,Male,35,1,3,5,1,1,3,3,2,4,5,5,3,1,3,2.86,Neutral
66803,Female,25,3,3,3,0,2,4,4,3,4,3,3,3,3,4,3.00,Neutral
58428,Male,52,4,3,3,1,1,3,3,3,3,3,4,3,3,3,2.86,Neutral
19940,Female,22,2,2,4,4,2,5,5,4,2,4,4,4,2,1,3.21,Neutral
22102,Male,52,4,4,3,5,5,5,5,4,5,3,5,5,5,5,4.50,Satisfied
67256,Male,37,4,4,5,4,2,5,4,3,4,3,3,3,3,5,3.71,Neutral
23185,Female,52,3,3,5,5,4,2,2,1,3,2,2,2,3,2,2.79,Neutral
113726,Female,23,2,2,3,4,3,4,4,1,5,1,1,1,2,4,2.64,Neutral
108793,Female,30,4,4,3,4,4,1,5,4,3,4,4,4,4,5,3.79,Neutral
19416,Male,26,2,5,5,2,2,4,1,5,3,5,5,5,5,2,3.64,Neutral
100254,Male,59,5,4,4,5,5,4,4,4,4,5,4,4,5,4,4.36,Satisfied
91769,Female,54,0,3,4,0,4,4,4,4,4,4,4,4,0,4,3.07,Neutral
24598,Male,42,1,4,5,1,1,1,3,4,1,4,4,4,4,1,2.71,Neutral
67764,Female,39,3,4,3,1,1,4,4,5,4,3,5,4,1,4,3.29,Neutral
96484,Male,36,3,3,5,3,2,5,5,2,2,5,5,5,3,4,3.71,Neutral
98907,Male,39,1,5,4,2,1,4,4,4,4,5,5,4,1,4,3.43,Neutral
26499,Female,33,3,1,1,3,3,4,4,2,4,5,3,4,3,4,3.14,Neutral
85732,Male,67,2,5,4,2,2,5,5,4,5,3,5,5,2,5,3.86,Neutral
74954,Female,58,1,2,5,1,1,4,4,4,4,1,2,4,4,4,2.93,Neutral
128484,Female,30,1,1,2,5,2,4,5,4,5,4,4,4,1,1,3.07,Neutral
96734,Male,59,5,5,3,4,2,4,5,5,4,5,5,5,5,4,4.36,Satisfied
43283,Male,38,1,5,2,1,1,1,2,5,2,5,5,5,5,3,3.07,Neutral
83023,Male,42,2,4,3,2,2,5,5,4,4,3,3,5,2,5,3.50,Neutral
112540,Female,30,2,5,4,2,2,4,5,5,2,5,5,5,2,5,3.79,Neutral
58421,Female,31,4,1,2,3,3,2,3,1,3,1,1,1,1,2,2.00,Neutral
88693,Female,26,1,1,3,4,3,4,3,4,2,5,5,5,1,4,3.21,Neutral
57967,Female,49,1,5,1,4,3,5,5,5,1,4,1,5,1,5,3.29,Neutral
80973,Female,42,0,4,5,0,2,3,3,4,3,3,5,3,0,3,2.71,Neutral
125860,Female,54,3,4,4,3,3,4,4,4,3,2,1,4,4,4,3.36,Neutral
96412,Female,28,4,4,3,2,4,2,2,4,5,4,4,4,4,4,3.57,Neutral
83421,Female,55,3,4,2,3,4,4,4,4,3,3,1,4,3,4,3.29,Neutral
993,Male,22,4,4,3,0,1,1,4,3,4,3,3,3,4,2,2.79,Neutral
74658,Male,11,3,3,3,5,3,2,4,2,3,2,2,2,3,3,2.86,Neutral
113059,Male,50,5,5,5,5,3,5,5,2,2,2,2,2,5,4,3.71,Neutral
52888,Female,31,0,0,4,4,2,4,3,5,5,5,5,5,0,5,3.36,Neutral
73057,Female,8,3,4,3,4,4,4,5,4,2,4,4,4,4,5,3.86,Neutral
21011,Male,45,0,4,4,0,2,4,4,5,4,3,4,4,0,4,3.00,Neutral
106212,Female,43,5,3,1,5,5,2,2,3,2,4,4,2,2,2,3.00,Neutral
124632,Male,45,4,4,2,1,4,3,3,1,4,1,1,1,4,3,2.57,Neutral
88911,Male,33,4,4,2,2,4,4,1,4,3,4,4,4,4,3,3.36,Neutral
46880,Male,59,5,3,1,5,5,5,5,1,5,5,5,5,5,5,4.29,Satisfied
71308,Male,31,2,4,3,2,2,4,5,4,5,4,4,4,2,5,3.57,Neutral
95449,Female,27,5,5,4,5,1,5,5,3,2,3,3,3,5,5,3.86,Neutral
15745,Male,44,5,5,4,5,5,4,4,1,4,5,4,4,5,4,4.21,Satisfied
80825,Female,33,3,3,4,3,4,5,5,1,4,1,1,1,3,4,3.00,Neutral
51710,Female,16,1,3,3,3,3,1,3,3,5,3,3,3,3,4,2.93,Neutral
21004,Male,25,2,3,2,2,2,3,1,2,1,3,3,3,3,3,2.36,Neutral
29949,Female,56,0,3,5,3,5,2,2,2,2,1,2,2,0,2,2.21,Neutral
69637,Female,36,3,4,5,3,3,5,5,5,5,5,3,5,3,5,4.21,Satisfied
73307,Male,50,2,5,3,2,2,5,5,5,5,4,3,5,2,5,3.79,Neutral
18730,Female,52,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4.14,Satisfied
59951,Male,46,5,4,5,5,5,4,4,5,4,5,4,4,5,4,4.50,Satisfied
22240,Male,52,1,4,4,1,1,1,3,4,3,2,5,3,1,3,2.57,Neutral
84904,Female,40,4,4,5,5,3,4,5,2,2,2,2,2,4,5,3.50,Neutral
31050,Female,55,4,2,2,4,4,2,2,2,1,2,3,2,2,2,2.43,Neutral
38801,Female,67,3,4,4,4,1,1,1,4,3,3,5,1,3,1,2.71,Neutral
30842,Male,30,2,2,3,2,2,4,1,2,1,2,2,2,2,3,2.14,Neutral
29156,Female,35,1,5,5,1,1,1,1,5,3,5,5,5,5,4,3.36,Neutral
63279,Female,38,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4.93,Satisfied
348,Male,56,3,3,3,4,1,5,3,1,4,1,1,1,3,4,2.64,Neutral
52599,Female,72,2,1,2,2,2,2,1,2,1,4,1,1,2,1,1.71,Dissatisfied
96384,Female,24,3,3,1,3,3,3,3,2,4,2,2,2,3,3,2.64,Neutral
105797,Male,13,2,2,5,5,1,4,4,3,2,3,3,3,2,5,3.14,Neutral
42058,Female,39,0,0,4,5,1,4,5,3,5,3,3,3,3,4,3.07,Neutral
33237,Female,36,4,5,5,5,4,4,2,5,2,5,5,5,5,4,4.29,Satisfied
63524,Female,29,3,4,4,3,3,4,3,4,3,4,4,4,3,5,3.64,Neutral
38327,Male,42,2,4,1,2,2,4,2,4,2,4,4,4,4,4,3.07,Neutral
11947,Female,30,0,0,2,0,4,3,3,1,5,3,3,3,1,3,2.21,Neutral
70469,Male,27,3,3,5,3,4,4,5,2,3,2,2,2,3,4,3.21,Neutral
95966,Male,58,5,4,4,5,5,3,3,5,3,5,2,3,5,3,3.93,Neutral
31726,Female,48,3,4,3,5,1,1,1,5,3,3,4,1,3,1,2.71,Neutral
100308,Male,48,1,5,3,1,1,2,2,5,2,5,5,2,1,2,2.64,Neutral
45202,Female,56,3,5,3,3,3,5,5,4,5,5,5,5,3,5,4.21,Satisfied
59634,Female,17,5,2,3,5,5,3,4,2,1,2,2,2,2,4,3.00,Neutral
82371,Female,27,3,3,3,3,3,3,2,5,5,5,5,5,3,4,3.71,Neutral
66486,Male,40,3,3,4,3,4,5,3,5,2,5,5,5,3,5,3.93,Neutral
118953,Female,44,2,4,4,2,2,5,5,5,5,3,4,5,2,5,3.79,Neutral
44768,Male,27,2,4,1,2,2,5,2,5,5,5,5,5,5,1,3.50,Neutral
116326,Male,14,1,2,2,5,5,5,3,2,4,2,1,3,1,5,2.93,Neutral
116252,Female,59,2,4,4,5,4,5,5,4,2,5,2,5,2,5,3.86,Neutral
35377,Female,27,3,3,1,3,3,4,2,5,1,5,5,5,3,1,3.14,Neutral
101067,Female,11,2,2,3,3,2,3,1,2,5,2,2,2,2,4,2.50,Neutral
14920,Female,51,4,1,2,4,2,5,2,5,4,3,2,2,4,2,3.00,Neutral
99533,Male,35,4,4,3,5,3,3,3,5,4,5,2,3,4,3,3.64,Neutral
23765,Male,41,4,4,3,4,3,4,4,3,5,3,3,3,4,5,3.71,Neutral
113631,Female,28,0,0,3,2,4,4,3,4,1,4,4,4,0,3,2.57,Neutral
27878,Male,17,1,4,4,1,1,3,2,3,1,4,4,4,4,3,2.79,Neutral
67834,Male,55,3,5,5,3,3,4,4,5,5,2,2,4,3,4,3.71,Neutral
11318,Female,54,2,4,3,5,2,2,2,5,2,3,4,2,2,2,2.86,Neutral
